X,Y,Fold,SOC,Precipitation,Temperature,Elevation,Soiltype,Blue,Green,BSI,GNDVI,GSAVI,NBR,NDVI,NMDI,OSAVI,SAVI,NIR
282533,2594280,7,3.07,0.123296371,0.871907409,0.921285412,2,0.166493784,0.564872091,0.40368496,0.346560381,0.283917947,0.164748572,0.203612517,0.17372319,0.87776613,0.7837429,0.933036866
317472,2762736,1,6.13,0.62082071,0.395610062,0.141337196,2,0.090496546,0.849519393,0.636979509,0.696190272,0.711859084,0.548657032,0.283108408,0.626733602,0.947921302,0.608764117,0.857322719
288870,2704032,4,6.31,0.65637869,0.621152923,0.029061051,2,0.369221484,0.554105382,0.065538627,0.028151303,0.397595705,0.703006591,0.468569076,0.696654097,0.745521673,0.673731192,0.933738131
241668,2703298,4,4.88,0.933862068,0.406394347,0.507602209,3,0.443474781,0.228350834,0.111422223,0.854975142,0.191446783,0.624429926,0.329619074,0.580926948,0.922748706,0.50332574,0.184414854
272744,2732939,3,3.12,0.32424994,0.41929872,0.097743738,4,0.480157146,0.509020402,0.408001983,0.192767371,0.340663927,0.304483757,0.150140512,0.670219047,0.120759163,0.672450916,0.416749298
216084,2622147,6,9.9,0.896974415,0.603352684,0.456283336,4,0.608835435,0.821474426,0.230404491,0.166189809,0.500523747,0.546666775,0.92320855,0.931079805,0.556242257,0.764732991,0.291185293
229706,2451180,10,2.42,0.805993628,0.235740041,0.85690333,5,0.551349101,0.845740007,0.831378201,0.290545723,0.924092046,0.372194544,0.032829657,0.664586179,0.092147917,0.535727777,0.05468554
264393,2722820,3,2.28,0.918199936,0.333746599,0.580861835,2,0.193947152,0.934517221,0.401322246,0.293109332,0.234965224,0.942060078,0.13884117,0.942918545,0.968176485,0.992232049,0.118208383
209732,2638939,6,3.03,0.848568303,0.450012064,0.915494442,3,0.121350649,0.289555544,0.922987018,0.012924718,0.224724053,0.137798574,0.157435118,0.949179854,0.240175711,0.394625525,0.366713031
242943,2711239,4,2.44,0.860828576,0.410215557,0.262811656,1,0.646571862,0.496971342,0.01595437,0.427606659,0.298630538,0.458489578,0.435720571,0.862981015,0.914182612,0.062620956,0.61583246
322865,2762340,1,3.01,0.934751108,0.38605513,0.337926971,3,0.660659736,0.636939928,0.857712413,0.499827825,0.144561076,0.810477511,0.070006958,0.385527418,0.280391927,0.634824378,0.656508065
211696,2552836,8,4.27,0.732977694,0.779288202,0.587315596,4,0.75599425,0.744530432,0.589313409,0.497465008,0.439380438,0.947878991,0.049612586,0.930728572,0.112926155,0.498141001,0.641061434
244407,2712736,4,2.84,0.983467209,0.997162132,0.858314856,2,0.004125356,0.28907954,0.250175931,0.882450892,0.976756579,0.066535249,0.042295063,0.884502646,0.713562558,0.988241259,0.952127508
222639,2453936,10,4.15,0.30231351,0.435995921,0.916429693,1,0.21587326,0.259393574,0.739556363,0.986732171,0.281584003,0.975467074,0.07275268,0.059919035,0.914166732,0.658457622,0.532579547
274618,2741729,2,6.22,0.696321778,0.188422385,0.582522267,2,0.203533701,0.127019303,0.396649007,0.050734017,0.593213779,0.950418382,0.650097523,0.255208175,0.989938977,0.933324111,0.580064003
249163,2699573,4,3.5,0.524041915,0.17250888,0.488674204,5,0.702627095,0.32240266,0.386779494,0.172552227,0.534044014,0.060919733,0.25405284,0.073897313,0.812120839,0.924586371,0.156093874
259388,2547466,8,18.06,0.229065452,0.904527858,0.463590318,2,0.993720714,0.454678453,0.840302012,0.372865103,0.498340945,0.911584453,0.223293296,0.543948392,0.008551416,0.097073782,0.614823397
320733,2771085,1,3.55,0.751488407,0.777409357,0.129622519,3,0.946634499,0.750223789,0.906312921,0.339668832,0.672549321,0.758301748,0.482366988,0.223891835,0.272807766,0.348058564,0.300945945
216819,2524027,9,2.28,0.134975326,0.279145127,0.362023096,2,0.557688094,0.884271334,0.916525918,0.240423552,0.036106524,0.380094621,0.249977922,0.81913842,0.194987151,0.631814825,0.555314322
234792,2601364,6,1.42,0.145005898,0.517607847,0.659560851,4,0.19745557,0.922780884,0.387469021,0.536917944,0.950415359,0.901695113,0.306617704,0.815511203,0.073759184,0.09132531,0.580852419
326469,2774080,1,3.23,0.739103211,0.636094076,0.397167308,4,0.663088788,0.440506147,0.9265187,0.719538781,0.631429544,0.245821365,0.320508662,0.228874982,0.721199384,0.195919214,0.419679897
266744,2728902,3,2.58,0.774682839,0.770478463,0.544372523,5,0.376618263,0.686284168,0.939349661,0.070664434,0.664096648,0.807131906,0.184187177,0.57514595,0.920236654,0.78939849,0.804925085
282647,2748093,2,7.14,0.626430306,0.192574518,0.678049104,3,0.656065484,0.127773632,0.992399493,0.951074139,0.653747731,0.216176135,0.816098562,0.85463227,0.148601978,0.234750035,0.045408957
281343,2744045,2,6.34,0.886909699,0.27366164,0.860929687,5,0.966890378,0.733194914,0.681985866,0.100832808,0.712386764,0.366842226,0.420723427,0.67307038,0.412161385,0.748403349,0.343886709
206009,2672259,5,3.03,0.772817797,0.229999039,0.804680129,3,0.859220396,0.056838311,0.058367147,0.205558685,0.594112041,0.825155096,0.389583293,0.045082184,0.69156453,0.360830434,0.122330298
237706,2647707,5,5.43,0.251452584,0.332780423,0.730482092,5,0.75854377,0.679634733,0.082091761,0.191549635,0.935705666,0.212091052,0.916154699,0.270673039,0.544349829,0.846655537,0.447969284
329630,2766639,1,1.27,0.051391204,0.97975296,0.94012833,5,0.378837318,0.546501018,0.402879957,0.218080589,0.410235643,0.294701742,0.830108834,0.012963708,0.484217206,0.036557809,0.854875765
226908,2647044,5,4.1,0.945565078,0.845938611,0.384105046,3,0.527147568,0.289722245,0.32325743,0.603468018,0.466694517,0.926935997,0.804852637,0.260305064,0.680470877,0.347483352,0.088963063
253484,2530166,8,5.35,0.660070675,0.958725392,0.939863708,1,0.890616109,0.05515701,0.33366224,0.51423005,0.690268805,0.130221306,0.583863291,0.706345021,0.795093131,0.528156373,0.200180672
275476,2735264,2,3.87,0.568316495,0.184734328,0.478476337,1,0.435672662,0.472569008,0.252965837,0.059564454,0.878323201,0.764823323,0.833902585,0.814101639,0.458339136,0.539592408,0.600633436
264583,2740139,2,2.28,0.278527791,0.543596811,0.562270426,4,0.259793243,0.679945676,0.672828094,0.077073387,0.351263972,0.41954183,0.274715435,0.911052503,0.407886563,0.517738139,0.053497728
243521,2709534,4,6.2,0.121355809,0.175295416,0.076947717,3,0.039432506,0.426508114,0.191730498,0.708863656,0.825456565,0.384425211,0.117655855,0.235633802,0.171295627,0.753128482,0.606167485
212973,2488386,9,1.04,0.086976119,0.519238533,0.386173807,1,0.434594192,0.086841691,0.195907175,0.827571617,0.134657981,0.74733045,0.510644884,0.814247292,0.7125151,0.766690011,0.136326772
294184,2709173,4,2.23,0.805825982,0.507399535,0.46941841,3,0.43239406,0.303006506,0.889020497,0.028246631,0.75183512,0.951533314,0.894332664,0.894658601,0.389315104,0.421864364,0.448315915
276842,2578713,7,2.34,0.833426383,0.35836839,0.510772746,4,0.770568928,0.614860964,0.562979139,0.01088562,0.944800574,0.879321048,0.127309081,0.049676043,0.556820302,0.65440081,0.492000397
253021,2523025,9,3.13,0.501709891,0.548804292,0.912804455,4,0.598226254,0.976772089,0.390778763,0.905026866,0.564974576,0.449079305,0.569679841,0.285562582,0.624409738,0.125982215,0.362206012
296129,2708802,4,4.27,0.060163714,0.721083468,0.280242227,4,0.276096812,0.49498928,0.707380546,0.955361445,0.371549709,0.203528081,0.145462546,0.410065578,0.934605391,0.139350107,0.469258819
281039,2727732,3,0.79,0.170931873,0.559986633,0.86552885,3,0.500533472,0.457510655,0.430677783,0.508165952,0.44389671,0.59972,0.450870631,0.53771608,0.53953459,0.67924799,0.21905669
235278,2455899,10,4.89,0.393035168,0.800127203,0.635183878,2,0.188683458,0.398792037,0.002963037,0.862874578,0.192161726,0.594231596,0.571873281,0.97120152,0.860489094,0.238257636,0.284933069
283060,2600567,6,3.11,0.177474976,0.324052738,0.749912108,2,0.805887659,0.903099461,0.74661593,0.497303615,0.457177284,0.497204001,0.877122909,0.903930571,0.641729385,0.460266402,0.346107172
236275,2457313,10,8.59,0.222691623,0.359610848,0.564539979,4,0.320686626,0.34088955,0.484315908,0.429322888,0.822995216,0.270421456,0.412169167,0.882369417,0.83113204,0.894625755,0.898175889
233804,2447763,10,2.35,0.097647207,0.520404747,0.278099194,1,0.379282928,0.944317745,0.383670524,0.173022808,0.998935238,0.756692135,0.812855498,0.915287685,0.357675732,0.486885568,0.394722767
311480,2667884,5,9.8,0.556775653,0.731496315,0.416891599,4,0.821540225,0.795070746,0.663995691,0.033757299,0.316143481,0.175249167,0.404493121,0.527184507,0.747521858,0.276602974,0.096160573
253450,2539790,8,3.52,0.328968671,0.571820522,0.82883552,3,0.699333709,0.292569181,0.538451211,0.352533713,0.228269837,0.360649336,0.855302195,0.991064911,0.145951613,0.397036755,0.453990827
232785,2452241,10,3.17,0.821075109,0.998190483,0.513934256,4,0.016449687,0.756561105,0.074350044,0.868089581,0.590665732,0.758166726,0.854659355,0.062360876,0.061269004,0.821841354,0.005305809
248638,2732154,3,3.71,0.503306334,0.84800943,0.278207605,3,0.314172553,0.66332347,0.031860993,0.398247073,0.037778723,0.464526839,0.472303865,0.565821019,0.27193628,0.428205872,0.70557719
251951,2731528,3,2.37,0.913747799,0.392382796,0.027966876,3,0.343901553,0.610600815,0.844250758,0.193626745,0.99447477,0.068896758,0.777044824,0.524350133,0.175307459,0.937078321,0.564904567
229307,2563157,7,3.25,0.645121438,0.137767815,0.823942104,1,0.153700817,0.518873232,0.449643494,0.783545539,0.545739506,0.751666166,0.75832373,0.378557817,0.43174371,0.303857434,0.863035769
210289,2649359,5,4.61,0.191833426,0.970944417,0.806179622,5,0.700506063,0.557009499,0.547695163,0.602259962,0.239700234,0.886395774,0.503501621,0.429768681,0.181078338,0.770660819,0.112744254
244807,2733469,3,2.28,0.368373635,0.014925244,0.353772153,2,0.334910975,0.338718585,0.625431714,0.221315034,0.488330648,0.127866988,0.14555823,0.403770142,0.098277778,0.691001989,0.564980588
309617,2780889,1,3.33,0.132675024,0.892596598,0.332736342,4,0.799134927,0.230250223,0.695583652,0.991285924,0.066924021,0.158955399,0.647183409,0.412131785,0.833441686,0.406813575,0.005707516
209457,2615493,6,6.25,0.261580307,0.519099008,0.641072433,2,0.200468428,0.308464706,0.735690784,0.507435846,0.633805065,0.267393698,0.691407937,0.264148548,0.097879453,0.938461652,0.608665848
247117,2574074,7,9.85,0.172001624,0.348731509,0.224391858,2,0.865703423,0.703407592,0.762360802,0.270969226,0.509276271,0.750384716,0.104289059,0.428547608,0.757978689,0.924810345,0.094312574
195792,2590210,7,2.71,0.713090324,0.406590939,0.787652159,4,0.504784342,0.640186952,0.520125526,0.439721424,0.944551964,0.201944649,0.746093377,0.932412507,0.25200665,0.391755899,0.788685008
227887,2477216,10,4.63,0.790506699,0.577617597,0.577244162,1,0.463756502,0.479230626,0.727001837,0.855383157,0.870207942,0.256492223,0.262227911,0.184638553,0.267668639,0.111508457,0.430858461
242205,2723879,3,8.18,0.572238947,0.385988386,0.588204124,1,0.725523029,0.24014046,0.873689327,0.175876994,0.20689984,0.815464453,0.975045316,0.746420572,0.437746272,0.752243769,0.429311869
201936,2581160,7,3.24,0.335810359,0.239899371,0.097644236,1,0.977529383,0.067905676,0.266707987,0.589215584,0.224036564,0.578659446,0.223423559,0.702288264,0.479835752,0.920416311,0.931640359
243089,2511374,9,11.94,0.996500738,0.81782715,0.706478929,1,0.495844812,0.178435501,0.353086,0.538074694,0.692975595,0.137214667,0.699452007,0.729089651,0.628933624,0.828157233,0.02588667
258303,2534459,8,3.58,0.89850069,0.105071463,0.578270268,1,0.131658025,0.074146615,0.979978197,0.106549857,0.246074245,0.68434167,0.685046205,0.516309432,0.450532104,0.590993888,0.870102877
260724,2718443,3,5.19,0.735743707,0.430408192,0.522315938,3,0.403980931,0.760067079,0.502251192,0.014839956,0.917143415,0.308825816,0.395896156,0.358629948,0.912503208,0.885752745,0.849016895
330942,2723111,3,10.16,0.798654743,0.683037597,0.403003661,5,0.79848891,0.178143681,0.202220664,0.822070832,0.961978462,0.932322097,0.435636192,0.07245373,0.980732336,0.653748557,0.408040246
214116,2483390,9,7.14,0.043249564,0.902410003,0.025769664,3,0.36701818,0.310147109,0.782454425,0.078636869,0.980852303,0.428125618,0.077781465,0.940757721,0.752837742,0.047238053,0.999508059
214894,2571247,7,14.88,0.757984762,0.1404585,0.967482067,2,0.193740881,0.635398755,0.667044857,0.737281636,0.620858886,0.563066547,0.870741555,0.718038443,0.433912586,0.521843497,0.664749058
270582,2531758,8,4.6,0.461380457,0.994514294,0.590550546,5,0.256583606,0.655048196,0.161299362,0.396247615,0.626303654,0.456457551,0.983349282,0.15639479,0.067971122,0.052128056,0.533401424
290722,2599686,6,7.22,0.412484669,0.786754171,0.561449425,2,0.968067831,0.05111497,0.463782799,0.945246071,0.439591145,0.185602725,0.895539459,0.917440573,0.897578387,0.294305938,0.393569116
326643,2761582,1,1.69,0.899203652,0.745384822,0.956478209,1,0.81963842,0.956903964,0.378614952,0.833151556,0.03415254,0.107537874,0.615098308,0.755905123,0.958457957,0.233034039,0.439686399
203221,2543663,8,4.53,0.071239764,0.103076469,0.129743893,3,0.131890757,0.972174027,0.687852597,0.426870602,0.516152877,0.239670192,0.329632727,0.877031227,0.836048978,0.485930408,0.03416256
244403,2731836,3,1.58,0.468689709,0.089475128,0.338483391,2,0.619529069,0.804264528,0.396099848,0.935863023,0.494394837,0.728809779,0.602194237,0.292239536,0.041999998,0.002500541,0.22892347
317856,2741134,2,4.42,0.004392504,0.61929974,0.268202353,5,0.838139919,0.97389869,0.862311527,0.747377983,0.950222531,0.936362317,0.672717121,0.879839962,0.187023254,0.572753957,0.55738539
253904,2534928,8,5.7,0.019063252,0.825044758,0.332771955,4,0.606947513,0.606549536,0.469220794,0.165028286,0.72260407,0.977491053,0.238141596,0.779139612,0.829245473,0.236519769,0.292295751
286433,2731263,3,5.98,0.226823572,0.548080194,0.651982883,3,0.366632584,0.324279757,0.075143423,0.847897876,0.403062999,0.210779044,0.017104632,0.266144372,0.244328348,0.008430978,0.382565249
183607,2527757,9,1.65,0.929499186,0.670710521,0.463107899,5,0.839283689,0.482549577,0.640032686,0.171101339,0.358648703,0.734395467,0.882947736,0.886493376,0.560524868,0.744585472,0.622853274
309707,2784075,1,2.82,0.36554641,0.812171329,0.018542531,3,0.30975297,0.704701047,0.05586584,0.451502161,0.269820032,0.247229107,0.283902657,0.44391571,0.436573939,0.206501839,0.514829832
209087,2538393,8,4.09,0.720550037,0.243123858,0.451187697,4,0.446037517,0.571910228,0.573092988,0.18685054,0.210581142,0.14562332,0.081976348,0.195799019,0.773865897,0.055210479,0.252358404
281340,2586982,7,1.9,0.407894949,0.32900932,0.821654298,4,0.674039774,0.392492385,0.354339611,0.944342582,0.049340041,0.114276069,0.355085296,0.39707597,0.936135824,0.441064441,0.242955819
262317,2740830,2,3.48,0.959461525,0.62985613,0.32151652,5,0.102883907,0.838231976,0.355757155,0.660240172,0.63805419,0.237647838,0.236736071,0.49236202,0.266596926,0.816487784,0.416753328
276758,2558099,8,4.38,0.385783376,0.437891464,0.233194039,4,0.026197613,0.683779315,0.351835637,0.969248205,0.839747073,0.112248577,0.343320583,0.722269113,0.200472249,0.030773902,0.257857247
229982,2633829,6,5.02,0.598059266,0.213151382,0.072792666,3,0.698873725,0.58214437,0.293414587,0.529379301,0.993560366,0.167231476,0.510525933,0.521182336,0.996972588,0.742302552,0.428090488
288108,2618609,6,6.35,0.419396358,0.950373559,0.715256853,5,0.024631268,0.916661566,0.158008252,0.182569068,0.039269905,0.198765678,0.416867872,0.92419164,0.351036744,0.367725852,0.316629112
234677,2478270,10,2.75,0.270467902,0.44013281,0.154167304,5,0.710909892,0.969450072,0.574308613,0.968579666,0.400063007,0.674042691,0.166425038,0.365177284,0.586454348,0.684469152,0.982996488
250749,2734401,2,5.32,0.298248978,0.245344109,0.660873015,4,0.921299976,0.67404956,0.646756242,0.388249212,0.425790192,0.880752333,0.886924202,0.9901294,0.699296657,0.072494255,0.256390848
276043,2736466,2,2.46,0.47339104,0.020595696,0.194004148,3,0.591031542,0.599980262,0.235565706,0.849117108,0.906703759,0.83453838,0.694945427,0.305325604,0.63278503,0.740136645,0.607895545
234078,2699737,4,7.78,0.981220683,0.514565449,0.657435234,3,0.253050394,0.102017722,0.417813092,0.763827626,0.929915818,0.57718518,0.606664281,0.890551053,0.436247989,0.807643095,0.535770076
263285,2538173,8,1.02,0.998225695,0.760259301,0.167493753,3,0.223563428,0.966752158,0.834675192,0.849942281,0.905545596,0.594970579,0.778345807,0.749310497,0.921994618,0.875124499,0.775404271
252884,2671607,5,7.31,0.707703193,0.176632556,0.831774899,1,0.023914453,0.297728636,0.613964709,0.421847374,0.586761617,0.723293753,0.339643923,0.168100451,0.822258735,0.359146492,0.831881612
248816,2659869,5,2.66,0.444543122,0.042858537,0.432067337,2,0.496425573,0.291879315,0.892993796,0.344580498,0.222430726,0.713153811,0.279474353,0.737834409,0.702126456,0.747354612,0.415550393
332538,2717468,4,5.05,0.229891342,0.731022574,0.296176305,5,0.082856537,0.432066926,0.581510984,0.274992558,0.615496578,0.870051621,0.941141097,0.513614661,0.952499815,0.406041355,0.17361216
241123,2633618,6,3.62,0.092178808,0.051681107,0.618493926,3,0.242570228,0.150451283,0.23362648,0.062637912,0.02635156,0.968730035,0.690669646,0.909938338,0.524447622,0.670590384,0.832747288
266888,2631130,6,2.78,0.155704921,0.383757465,0.672844922,3,0.536775152,0.567123138,0.771221569,0.028999911,0.247664524,0.229387197,0.92834126,0.115323467,0.154512227,0.915188231,0.254349221
251251,2734686,2,4.3,0.705521689,0.603103395,0.909639647,5,0.090457823,0.159515355,0.68371662,0.00463388,0.950915671,0.85690587,0.557988229,0.040822423,0.80574204,0.525118116,0.458186322
330166,2777770,1,2.29,0.581190811,0.288526741,0.10829037,4,0.200205253,0.682963127,0.145317904,0.781179275,0.07439072,0.021910323,0.257087837,0.154160844,0.678101885,0.442042239,0.099088125
275728,2740142,2,3.55,0.006794092,0.115629667,0.810016022,4,0.021933509,0.710519917,0.489081392,0.662115407,0.788236285,0.966664474,0.282613788,0.595802617,0.584273547,0.058635809,0.330195992
213740,2485873,9,2.47,0.590643394,0.580799049,0.276616702,2,0.45350155,0.29562727,0.693488826,0.526135575,0.126245453,0.839560297,0.725695657,0.136028523,0.124760283,0.189750261,0.208535995
226086,2431629,10,3.09,0.065096508,0.55647545,0.286227007,3,0.896210226,0.688239437,0.625160688,0.765735356,0.470101867,0.458643235,0.249235353,0.763430415,0.103469382,0.133691838,0.046218409
221424,2621649,6,4.91,0.257105322,0.492296314,0.619910539,3,0.726128225,0.582045442,0.433352334,0.379655451,0.954768802,0.85276908,0.938580954,0.845279002,0.569670898,0.369786023,0.970231422
269458,2534982,8,4.64,0.434123516,0.096516878,0.549845736,1,0.69967728,0.498282528,0.357194147,0.543552553,0.406223853,0.851919662,0.490106644,0.428462232,0.630763355,0.095878536,0.711319545
209284,2653411,5,2.57,0.892689952,0.914604286,0.811614181,2,0.810032977,0.746076553,0.714156507,0.650518075,0.622551602,0.804017444,0.440398699,0.974173425,0.668008901,0.638632019,0.490592546
212922,2496705,9,2.05,0.144989601,0.536284784,0.510184649,4,0.498420759,0.388111299,0.252923213,0.339385249,0.371362701,0.185672768,0.689121201,0.945214606,0.806265623,0.19584144,0.889353287
278672,2722308,3,2.27,0.48626258,0.094659411,0.575957673,3,0.613388875,0.860799202,0.532997491,0.041697583,0.294793668,0.896708156,0.923744024,0.460301363,0.335828593,0.430402333,0.346505513
197460,2580557,7,3.34,0.877542595,0.009544057,0.771645663,5,0.457188549,0.921930845,0.966778035,0.716387425,0.406547003,0.234180577,0.119111099,0.08166805,0.23657433,0.744599876,0.71487034
243379,2502405,9,7.21,0.876420691,0.414158393,0.131263623,5,0.221407067,0.45141234,0.418222215,0.975112795,0.778968963,0.589594332,0.854592681,0.598507253,0.837805339,0.081339766,0.761210689
319996,2762924,1,2.45,0.048288567,0.706948583,0.176709977,1,0.212701791,0.338765791,0.966425117,0.958368637,0.152512367,0.529957,0.902762827,0.858776118,0.294010804,0.469778521,0.539593827
309902,2755741,2,3.15,0.748642788,0.32703373,0.914008045,4,0.437032551,0.112521369,0.541870672,0.028802909,0.373940963,0.494310048,0.965053026,0.351735206,0.485907762,0.883887175,0.374149136
319940,2757466,1,4.68,0.484947186,0.349296197,0.079577761,3,0.533976975,0.69589685,0.122469025,0.881413782,0.242922796,0.091769451,0.651045658,0.291669193,0.679946505,0.586722712,0.388597703
307603,2749142,2,3.97,0.770365596,0.519710684,0.082945788,1,0.379215632,0.907408623,0.850717008,0.657425016,0.203516045,0.526401789,0.47628123,0.556595812,0.260708805,0.061391735,0.212823681
266500,2531213,8,3.3,0.592795843,0.660440368,0.84276463,1,0.682640361,0.96597652,0.62259508,0.707023221,0.900104808,0.58744799,0.823622083,0.709039251,0.085548372,0.89727477,0.098429705
278124,2726256,3,4.51,0.50984258,0.401511444,0.92604593,5,0.801370705,0.178666123,0.670274079,0.485215744,0.28467784,0.97574655,0.251558765,0.215782042,0.049321754,0.502881493,0.755834855
289563,2563163,7,5.07,0.958180968,0.944211688,0.486166476,4,0.695934527,0.270423214,0.70990242,0.456321535,0.610414816,0.89876315,0.756353962,0.926050871,0.872572534,0.58813073,0.041660023
334565,2754419,2,1.54,0.164844492,0.682373603,0.808706417,2,0.951006219,0.547263453,0.813771329,0.68387492,0.776157925,0.197862591,0.39219564,0.643639109,0.010417139,0.100752984,0.263652882
337207,2756294,1,2.84,0.316109563,0.02634104,0.372328375,1,0.348784598,0.781884722,0.885372441,0.05726878,0.793953261,0.596776587,0.373066975,0.971835151,0.817268966,0.338476582,0.239682957
219530,2437618,10,2.53,0.210249709,0.912223387,0.515366076,3,0.517202391,0.560682265,0.101151474,0.727127479,0.414181823,0.909005495,0.148557259,0.754522655,0.760384856,0.625603781,0.204452283
319706,2761758,1,3.74,0.376586803,0.407259392,0.433785905,1,0.367644373,0.092929157,0.5034292,0.462329199,0.235739305,0.929798611,0.690211408,0.522963412,0.749211196,0.534606462,0.740005526
312831,2784677,1,2.21,0.457025224,0.113612544,0.198813735,2,0.610580746,0.390064794,0.454801431,0.986168904,0.222468594,0.467655882,0.047214242,0.81337185,0.413376369,0.394326652,0.302959614
275062,2580482,7,6.16,0.2303539,0.900861474,0.685678936,4,0.844551494,0.971878395,0.493491567,0.872272715,0.488349657,0.899584619,0.340030026,0.285310117,0.603823859,0.247291011,0.860027067
206119,2549869,8,3.24,0.411623752,0.003763224,0.286989597,1,0.222072139,0.645953908,0.709778837,0.725989157,0.657535571,0.543201721,0.678429137,0.8196308,0.691723754,0.37366657,0.166415127
318094,2759223,1,3.31,0.561140643,0.23755209,0.961664703,2,0.754825923,0.696624504,0.277246683,0.256882503,0.175033228,0.621962493,0.516939288,0.776391131,0.101003752,0.601858187,0.083637944
286298,2558926,8,7.05,0.528251959,0.300188736,0.059822858,5,0.81062332,0.358398149,0.189462915,0.932437883,0.206265487,0.538533353,0.714305006,0.035367142,0.037164823,0.006301789,0.721893648
243964,2489450,9,3.37,0.211830849,0.750526581,0.199678232,3,0.795479641,0.186717415,0.403276151,0.05476124,0.678769959,0.420377866,0.787819333,0.586319676,0.346574257,0.839748686,0.111329177
224308,2622539,6,2.91,0.188771166,0.207355894,0.23366719,2,0.645843584,0.274012054,0.749098493,0.860072087,0.928621146,0.354419398,0.766666421,0.277227519,0.048744423,0.979104581,0.42487438
328013,2751876,2,3.12,0.581543168,0.792848597,0.706971685,1,0.645588483,0.417918532,0.902838568,0.804707694,0.229004338,0.161702504,0.310187198,0.927877585,0.750098945,0.253957718,0.384909241
248285,2714169,4,6.39,0.20995561,0.043542678,0.67587583,1,0.109696127,0.290342648,0.29282246,0.091083786,0.118233139,0.900686154,0.837857781,0.658425206,0.601119093,0.132669802,0.375750175
244946,2664049,5,3.54,0.167147467,0.672875987,0.440888262,4,0.748507908,0.442192859,0.523474996,0.767914461,0.668641445,0.549271739,0.206564403,0.218514903,0.228055395,0.866259659,0.10988347
260458,2540368,8,3.83,0.657879965,0.445182031,0.548257485,3,0.128107869,0.19470211,0.776280052,0.157673636,0.394631283,0.735407766,0.921533652,0.444642734,0.071689336,0.719913555,0.998949176
217212,2535582,8,2.74,0.347019391,0.130042689,0.257528363,2,0.699379544,0.074394109,0.157410059,0.045232285,0.01941681,0.454954305,0.676488669,0.248095427,0.530826824,0.672419043,0.704164434
225094,2597282,6,3.42,0.584585565,0.90231737,0.867241087,3,0.979068538,0.771073312,0.635705809,0.45671354,0.31575627,0.749440081,0.559519045,0.976162562,0.764563441,0.960820441,0.723260484
308060,2794499,1,5.37,0.30310638,0.955871871,0.14551651,3,0.490243891,0.664388703,0.972368763,0.648764676,0.773244171,0.434870444,0.453637678,0.605267947,0.094103294,0.688502572,0.716374855
330064,2760288,1,2.06,0.543715017,0.237270935,0.074758476,3,0.284226855,0.357932882,0.32138673,0.171312495,0.506177014,0.169267546,0.196131539,0.171627074,0.604176944,0.618557772,0.65102939
248484,2518769,9,6.37,0.809571761,0.688932982,0.430457965,2,0.205617605,0.906521268,0.568111358,0.390465045,0.865144482,0.080329685,0.866168551,0.70210747,0.473876936,0.762750493,0.098716556
227208,2622049,6,9.77,0.807519809,0.447662393,0.666433287,1,0.159529856,0.159796846,0.085814773,0.308520113,0.20993851,0.83716065,0.75250554,0.620660441,0.680651512,0.517223387,0.282709518
269424,2545085,8,7.36,0.183251517,0.785430634,0.727097368,4,0.458652376,0.859150697,0.72319203,0.200415013,0.882894549,0.788959992,0.257587177,0.514415793,0.081161721,0.23528032,0.760859137
279367,2560067,7,3.67,0.812374794,0.354375393,0.389613249,5,0.558676049,0.43009193,0.22533438,0.926173554,0.521013521,0.674600864,0.984044408,0.398527934,0.755580028,0.020766703,0.124051993
213297,2497755,9,5.39,0.435305449,0.88919623,0.370916363,4,0.009907689,0.245554422,0.179020464,0.779623816,0.049570153,0.142974171,0.396327918,0.262517902,0.641850698,0.814233628,0.489290494
210991,2551704,8,2.36,0.123479323,0.136659326,0.202814939,4,0.725534527,0.248973399,0.481202333,0.946247662,0.636323203,0.452045651,0.585838332,0.244586411,0.338862935,0.588013158,0.806041792
319091,2720077,3,1.92,0.246847286,0.341310513,0.243069315,4,0.749534646,0.599131903,0.467861967,0.060639038,0.235040871,0.664669165,0.993114586,0.539937202,0.66941527,0.378375238,0.34430105
258346,2726038,3,7.57,0.073993201,0.258803391,0.031395179,5,0.491466892,0.881914623,0.828364493,0.412083761,0.848478108,0.089563714,0.733341948,0.824862504,0.593475626,0.915167543,0.544091697
297215,2706815,4,7.46,0.953529371,0.44959083,0.23767464,1,0.258766691,0.746491582,0.028982826,0.806683567,0.966455812,0.243608296,0.607220664,0.723238315,0.292522209,0.227371031,0.315479101
329445,2764066,1,5.58,0.939819928,0.291490669,0.5015454,5,0.032641344,0.027271334,0.002745233,0.16051222,0.174288072,0.938328477,0.969797877,0.011542326,0.739695033,0.019880899,0.645112445
261473,2713343,4,1.71,0.472718136,0.544566615,0.918896011,2,0.327104172,0.678064422,0.807551192,0.698672022,0.849425194,0.48870267,0.900191581,0.377979758,0.696197144,0.498162381,0.964647212
324957,2748130,2,2.45,0.979673995,0.789914215,0.101648877,5,0.937085152,0.784873421,0.215235105,0.727834302,0.647719842,0.654286834,0.389912289,0.685491787,0.987545551,0.24690679,0.82150479
221513,2554585,8,3.71,0.544710718,0.904792064,0.05144214,1,0.180296353,0.699809707,0.933350005,0.22504518,0.930449637,0.299854792,0.055943591,0.454086147,0.637567901,0.461894202,0.957314211
